id,binding,binding_strength,kd,kon,koff,neutralization,binding_confidence,iptm,min_interaction_pae,structure_confidence
quiet-crane-wave,False,,,,,,0.023638455197215,0.8040553331375122,4.82698392868042,0.5677571892738342
calm-bear-orchid,False,,,,,,0.0253494419157505,0.8705592751502991,3.1786110401153564,0.6673662066459656
rough-jaguar-fern,False,,,,,,0.0004941150546073,0.9280673265457152,1.9864287376403809,0.6649287343025208
steady-kiwi-marble,False,,,,,,0.0043465010821819,0.6719435453414917,8.694510459899902,0.1091270297765731
rapid-owl-lava,False,,,,,,0.0002960292622447,0.9316449165344238,1.655376434326172,0.3954090476036072
dark-ibis-ash,False,,,,,,0.0025046779774129,0.916206955909729,1.2876490354537964,0.2444179505109787
hollow-quail-frost,False,,,,,,0.0014243572950363,0.9279449582099916,1.2203656435012815,0.6008961796760559
quiet-lion-clay,False,,,,,,0.0161830019205808,0.9175068140029908,1.2457849979400637,0.4513861536979675
strong-vole-snow,False,,,,,,0.1107734888792038,0.9441072940826416,0.9956111907958984,0.754203736782074
hollow-jaguar-bronze,False,,,,,,0.0021048481576144,0.9294048547744752,1.2215986251831057,0.4891883134841919
quiet-mole-onyx,False,,,,,,0.0291071236133575,0.9398518204689026,1.0871148109436035,0.4298999309539795
crimson-vole-birch,False,,,,,,0.0009574337746016,0.9311502575874328,1.151032567024231,0.4475173950195312
rough-ibis-orchid,False,,,,,,0.0607220493257045,0.8458564877510071,1.551793336868286,0.2001783847808838
mellow-raven-ivy,False,,,,,,0.0034716438967734,0.8964900970458984,1.468211650848389,0.5498718619346619
hollow-ibis-jade,False,,,,,,0.2421492338180542,0.9357751607894896,1.440209984779358,0.7314327955245972
strong-swan-cypress,False,,,,,,0.0372030772268772,0.9330242276191713,1.6203830242156982,0.7082463502883911
crimson-shark-onyx,False,,,,,,0.1182075589895248,0.7965900301933289,3.7884716987609854,0.314669132232666
soft-shark-granite,False,,,,,,0.0065402090549468,0.9109836220741272,1.5062249898910522,0.581569254398346
solid-otter-cypress,False,,,,,,0.0964511409401893,0.7370533347129822,5.70643949508667,0.1225098446011543
dark-zebra-crystal,False,,,,,,0.0123756052926182,0.767827033996582,4.472001075744629,0.3416706323623657
hollow-mole-cedar,False,,,,,,0.0568048432469368,0.878194272518158,1.8306405544281008,0.1708709597587585
rapid-tiger-vine,False,,,,,,0.0082529028877615,0.7971758842468262,3.3583929538726807,0.29145148396492
golden-boar-ash,False,,,,,,0.0065438020974397,0.7768789529800415,4.880955696105957,0.0262985080480575
calm-boar-vine,False,,,,,,0.0401120297610759,0.6651009917259216,5.475319862365723,0.0001211882190546
crimson-owl-cedar,False,,,,,,0.4950118958950043,0.9171752333641052,1.9092705249786377,0.7795259356498718
gentle-bear-reed,False,,,,,,0.0527777001261711,0.912660539150238,2.0160155296325684,0.7764172554016113
golden-owl-willow,False,,,,,,0.0161982681602239,0.8877023458480835,2.54308557510376,0.7463496923446655
green-orca-pearl,False,,,,,,0.0630579441785812,0.8852802515029907,2.4723331928253174,0.7318300604820251
misty-lion-granite,False,,,,,,0.6471716165542603,0.921957552433014,1.91503381729126,0.7726696133613586
young-gecko-topaz,False,,,,,,0.000116308692668,0.9074991941452026,2.215738296508789,0.6454042196273804
green-raven-quartz,True,Strong,2.38979517695006e-08,15555.0305932374,0.0003506585646581,,0.4698742032051086,0.9278159737586976,1.8088147640228271,0.7934341430664062
shy-moth-ash,False,,,,,,0.0214318335056304,0.8988322019577026,2.0874900817871094,0.7419441938400269
violet-boar-stone,False,,,,,,0.3838697969913482,0.9082522988319396,2.1250624656677246,0.7303615212440491
bright-zebra-crystal,False,,,,,,0.6466715335845947,0.9104576110839844,1.7094446420669556,0.7081280946731567
frozen-crane-flint,False,,,,,,1.5309709851862863e-05,0.3387672007083893,17.39834213256836,0.0323417745530605
silver-deer-pearl,False,,,,,,0.1206318289041519,0.2365988492965698,18.11943244934082,0.021221674978733
pale-crow-ash,False,,,,,,3.530209505697712e-05,0.6054784059524536,10.43734645843506,0.1980541348457336
crimson-ram-pearl,False,,,,,,0.490373283624649,0.9312014579772948,1.6006596088409424,0.7840895056724548
rough-otter-wave,False,,,,,,0.2864269316196441,0.9407240152359008,1.3181694746017456,0.8277613520622253
green-cat-clay,False,,,,,,2.7334996048011817e-05,0.5824776887893677,10.423933029174805,0.061650276184082
vast-mole-orchid,False,,,,,,0.5659968256950378,0.9281997084617616,1.606342077255249,0.78501957654953
soft-yak-oak,False,,,,,,0.6807000041007996,0.9426587224006652,1.2697474956512451,0.8186275362968445
rough-jaguar-birch,False,,,,,,0.6840758323669434,0.9377525448799132,1.2964189052581787,0.8085420727729797
silent-otter-jade,False,,,,,,0.6012386083602905,0.9091067314147948,2.0564186573028564,0.7420014142990112
silent-panther-ruby,False,,,,,,0.0965036079287529,0.9386149048805236,1.3002091646194458,0.7925397157669067
bright-lynx-ruby,False,,,,,,0.5621540546417236,0.935974895954132,1.2954493761062622,0.782859742641449
brisk-fox-clay,False,,,,,,0.2026819288730621,0.9306286573410034,1.6375969648361206,0.7927756309509277
frozen-gecko-leaf,True,Medium,1.1002983571751e-07,5747.47044880097,0.0008918479447455,,0.7381628751754761,0.948396384716034,1.130271553993225,0.8153144121170044
swift-quail-cedar,False,,,,,,0.6371943354606628,0.9128776788711548,1.9180272817611692,0.7568303346633911
vast-ant-jade,False,,,,,,0.0025847470387816,0.937044322490692,1.7082195281982422,0.792111337184906
green-zebra-quartz,False,,,,,,0.5629943013191223,0.9028668403625488,2.16723108291626,0.5496452450752258
shy-vole-flint,False,,,,,,0.6235478520393372,0.8874078392982483,2.419283866882324,0.6877347230911255
strong-lion-orchid,False,,,,,,0.2465225607156753,0.7629837989807129,5.517229080200195,0.4669764339923858
pale-panda-lava,False,,,,,,0.1779330670833587,0.9254674911499025,1.683873176574707,0.736833393573761
vast-wolf-jade,False,,,,,,0.236460343003273,0.7759029865264893,5.301623344421387,0.4538899660110473
quiet-dove-sand,False,,,,,,0.0029014104511588,0.9390798211097716,0.9567910432815552,0.7285977602005005
mellow-cat-ice,False,,,,,,4.217531386530027e-05,0.8902021646499634,1.8910695314407349,0.5884499549865723
radiant-gecko-cedar,False,,,,,,0.0871285423636436,0.875797688961029,2.075225591659546,0.3125979900360107
crimson-crow-bronze,False,,,,,,0.0015479385619983,0.7664360404014587,5.568211078643799,0.3196041584014892
